Year,District,Feeder School DBN,Feeder School Name,Count of Students in HS Admissions,Count of Testers,Attempt Rate,Count of Offers,Offer Rate
2020,30,30Q286,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA (30Q286)",74,18,24%,3,17%
2020,30,30Q291,HUNTERS POINT COMMUNITY MIDDLE SCHOOL (30Q291),143,57,40%,12,21%
2020,30,30Q300,THE 30TH AVENUE SCHOOL (G&T CITYWIDE) (30Q300),47,42,89%,25,60%
2020,30,30Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION (30Q580),60,34,57%,26,76%
2016,31,31R002,I.S. R002 GEORGE L. EGBERT,76,76,100%,11,14%
2016,31,31R007,I.S. 007 ELIAS BERNSTEIN,136,136,100%,22,16%
2016,31,31R024,I.S. 024 MYRA S. BARNES,179,179,100%,29,16%
2016,31,31R027,I.S. 027 ANNING S. PRALL,95,95,100%,22,23%
2016,31,31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,3,3,100%,3,100%
2016,31,31R034,I.S. 034 TOTTENVILLE,100,100,100%,12,12%
2016,31,31R048,P.S. 048 WILLIAM G. WILCOX,49,49,100%,11,22%
2016,31,31R049,I.S. 49 BERTA A. DREYFUS,44,44,100%,3,7%
2016,31,31R051,I.S. 051 EDWIN MARKHAM,63,63,100%,3,5%
2016,31,31R061,I.S. 061 WILLIAM A MORRIS,60,60,100%,3,5%
2016,31,31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,60,60,100%,11,18%
2016,31,31R072,I.S. 072 ROCCO LAURIE,121,121,100%,19,16%
2016,31,31R075,I.S. 075 FRANK D. PAULO,142,142,100%,43,30%
2016,31,31R080,THE MICHAEL J. PETRIDES SCHOOL,24,24,100%,6,25%
2016,31,31R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,41,41,100%,3,7%
2017,31,31R002,I.S. R002 GEORGE L. EGBERT,291,80,27%,8,10%
2017,31,31R007,I.S. 007 ELIAS BERNSTEIN,398,126,32%,20,16%
2017,31,31R024,I.S. 024 MYRA S. BARNES,459,160,35%,22,14%
2017,31,31R027,I.S. 027 ANNING S. PRALL,357,99,28%,24,24%
2017,31,31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,58,11,19%,3,27%
2017,31,31R034,I.S. 034 TOTTENVILLE,390,91,23%,14,15%
2017,31,31R048,P.S. 048 WILLIAM G. WILCOX,97,47,48%,6,13%
2017,31,31R049,I.S. 49 BERTA A. DREYFUS,255,43,17%,3,7%
2017,31,31R051,I.S. 051 EDWIN MARKHAM,403,129,32%,8,6%
2017,31,31R061,I.S. 061 WILLIAM A MORRIS,396,66,17%,3,5%
2017,31,31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,140,49,35%,7,14%
2017,31,31R072,I.S. 072 ROCCO LAURIE,448,137,31%,18,13%
2017,31,31R075,I.S. 075 FRANK D. PAULO,506,157,31%,52,33%
2017,31,31R080,THE MICHAEL J. PETRIDES SCHOOL,91,24,26%,3,13%
2017,31,31R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,98,33,34%,3,9%
2018,31,31R002,I.S. R002 GEORGE L. EGBERT,289,75,26%,3,1%
2018,31,31R007,I.S. 007 ELIAS BERNSTEIN,394,129,33%,22,6%
2018,31,31R024,I.S. 024 MYRA S. BARNES,384,132,34%,11,3%
2018,31,31R027,I.S. 027 ANNING S. PRALL,328,77,23%,14,4%
2018,31,31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,68,18,26%,3,4%
2018,31,31R034,I.S. 034 TOTTENVILLE,378,81,21%,8,2%
2018,31,31R048,P.S. 048 WILLIAM G. WILCOX,118,70,59%,9,8%
2018,31,31R049,I.S. 49 BERTA A. DREYFUS,241,42,17%,3,1%
2018,31,31R051,I.S. 051 EDWIN MARKHAM,436,101,23%,6,1%
2018,31,31R061,I.S. 061 WILLIAM A MORRIS,325,40,12%,3,1%
2018,31,31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,156,70,45%,7,4%
2018,31,31R072,I.S. 072 ROCCO LAURIE,463,139,30%,26,6%
2018,31,31R075,I.S. 075 FRANK D. PAULO,431,153,35%,46,11%
2018,31,31R080,THE MICHAEL J. PETRIDES SCHOOL,93,22,24%,3,3%
2018,31,31R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,96,34,35%,3,3%
2019,31,31R002,I.S. R002 GEORGE L. EGBERT,327,86,26%,13,15%
2019,31,31R007,I.S. 007 ELIAS BERNSTEIN,375,118,31%,22,19%
2019,31,31R024,I.S. 024 MYRA S. BARNES,454,156,34%,27,17%
2019,31,31R027,I.S. 027 ANNING S. PRALL,342,73,21%,12,16%
2019,31,31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,59,11,19%,3,27%
2019,31,31R034,I.S. 034 TOTTENVILLE,347,82,24%,7,9%
2019,31,31R048,P.S. 048 WILLIAM G. WILCOX,93,41,44%,8,20%
2019,31,31R049,I.S. 49 BERTA A. DREYFUS,219,32,15%,3,9%
2019,31,31R051,I.S. 051 EDWIN MARKHAM,474,112,24%,3,3%
2019,31,31R061,I.S. 061 WILLIAM A MORRIS,301,47,16%,3,6%
2019,31,31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,146,52,36%,3,6%
2019,31,31R072,I.S. 072 ROCCO LAURIE,437,145,33%,21,14%
2019,31,31R075,I.S. 075 FRANK D. PAULO,462,143,31%,38,27%
2019,31,31R080,THE MICHAEL J. PETRIDES SCHOOL,97,24,25%,3,13%
2019,31,31R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,96,36,38%,3,8%
2020,31,31R002,I.S. R002 GEORGE L. EGBERT (31R002),346,101,29%,11,11%
2020,31,31R007,I.S. 007 ELIAS BERNSTEIN (31R007),397,101,25%,12,12%
2020,31,31R024,I.S. 024 MYRA S. BARNES (31R024),437,142,32%,13,9%
2020,31,31R027,I.S. 027 ANNING S. PRALL (31R027),328,85,26%,10,12%
2020,31,31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND (31R028),73,8,11%,3,38%
2020,31,31R034,I.S. 034 TOTTENVILLE (31R034),366,74,20%,7,9%
2020,31,31R048,P.S. 048 WILLIAM G. WILCOX (31R048),126,59,47%,7,12%
2020,31,31R049,I.S. 49 BERTA A. DREYFUS (31R049),182,25,14%,3,12%
2020,31,31R051,I.S. 051 EDWIN MARKHAM (31R051),332,53,16%,3,6%
2020,31,31R061,I.S. 061 WILLIAM A MORRIS (31R061),314,36,11%,3,8%
2020,31,31R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING (31R063),149,50,34%,3,6%
2020,31,31R072,I.S. 072 ROCCO LAURIE (31R072),517,159,31%,13,8%
2020,31,31R075,I.S. 075 FRANK D. PAULO (31R075),454,136,30%,21,15%
2020,31,31R080,THE MICHAEL J. PETRIDES SCHOOL (31R080),94,26,28%,3,12%
2020,31,31R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP (31R861),91,20,22%,3,15%
2016,32,32K045,P.S./I.S. 045 HORACE E. GREENE,22,22,100%,3,14%
2016,32,32K162,J.H.S. 162 THE WILLOUGHBY,19,19,100%,3,16%
2016,32,32K291,J.H.S. 291 ROLAND HAYES,7,7,100%,3,43%
2016,32,32K347,I.S. 347 SCHOOL OF HUMANITIES,11,11,100%,3,27%
2016,32,32K349,"I.S. 349 MATH, SCIENCE & TECH.",18,18,100%,3,17%
2016,32,32K377,P.S. 377 ALEJANDRINA B. DE GAUTIER,15,15,100%,3,20%
2016,32,32K383,J.H.S. 383 PHILIPPA SCHUYLER,204,204,100%,13,6%
2016,32,32K384,P.S./I.S. 384 FRANCES E. CARTER,3,3,100%,3,100%
2016,32,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,12,12,100%,3,25%
2016,32,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,12,12,100%,3,25%
2017,32,32K045,P.S./I.S. 045 HORACE E. GREENE,69,17,25%,3,18%
2017,32,32K162,J.H.S. 162 THE WILLOUGHBY,137,16,12%,3,19%
2017,32,32K291,J.H.S. 291 ROLAND HAYES,104,10,10%,3,30%
2017,32,32K347,I.S. 347 SCHOOL OF HUMANITIES,88,3,3%,3,100%
2017,32,32K349,"I.S. 349 MATH, SCIENCE & TECH.",100,19,19%,3,16%
2017,32,32K377,P.S. 377 ALEJANDRINA B. DE GAUTIER,49,24,49%,3,13%
2017,32,32K383,J.H.S. 383 PHILIPPA SCHUYLER,293,220,75%,11,5%
2017,32,32K384,P.S./I.S. 384 FRANCES E. CARTER,68,9,13%,3,33%
2017,32,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,62,18,29%,3,17%
2017,32,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,97,9,9%,3,33%
2018,32,32K045,P.S./I.S. 045 HORACE E. GREENE,63,24,38%,3,5%
2018,32,32K162,J.H.S. 162 THE WILLOUGHBY,161,8,5%,3,2%
2018,32,32K291,J.H.S. 291 ROLAND HAYES,107,8,7%,3,3%
2018,32,32K347,I.S. 347 SCHOOL OF HUMANITIES,100,11,11%,3,3%
2018,32,32K349,"I.S. 349 MATH, SCIENCE & TECH.",82,7,9%,3,4%
2018,32,32K377,P.S. 377 ALEJANDRINA B. DE GAUTIER,47,20,43%,3,6%
2018,32,32K383,J.H.S. 383 PHILIPPA SCHUYLER,285,179,63%,3,1%
2018,32,32K384,P.S./I.S. 384 FRANCES E. CARTER,58,8,14%,3,5%
2018,32,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,59,22,37%,3,5%
2018,32,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,96,10,10%,3,3%
2019,32,32K045,P.S./I.S. 045 HORACE E. GREENE,75,56,75%,3,5%
2019,32,32K162,J.H.S. 162 THE WILLOUGHBY,127,68,54%,3,4%
2019,32,32K291,J.H.S. 291 ROLAND HAYES,100,35,35%,3,9%
2019,32,32K347,I.S. 347 SCHOOL OF HUMANITIES,125,7,6%,3,43%
2019,32,32K349,"I.S. 349 MATH, SCIENCE & TECH.",106,41,39%,3,7%
2019,32,32K383,J.H.S. 383 PHILIPPA SCHUYLER,287,231,80%,6,3%
2019,32,32K384,P.S. /I.S. 384 FRANCES E. CARTER,69,14,20%,3,21%
2019,32,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,62,20,32%,3,15%
2019,32,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,122,53,43%,3,6%
2020,32,32K045,P.S./I.S. 045 HORACE E. GREENE (32K045),78,56,72%,3,5%
2020,32,32K162,J.H.S. 162 THE WILLOUGHBY (32K162),91,68,75%,3,4%
2020,32,32K291,J.H.S. 291 ROLAND HAYES (32K291),100,37,37%,3,8%
2020,32,32K347,I.S. 347 SCHOOL OF HUMANITIES (32K347),109,3,3%,3,100%
2020,32,32K349,"I.S. 349 MATH, SCIENCE & TECH. (32K349)",125,34,27%,3,9%
2020,32,32K383,J.H.S. 383 PHILIPPA SCHUYLER (32K383),277,236,85%,3,1%
2020,32,32K384,P.S. /I.S. 384 FRANCES E. CARTER (32K384),55,3,5%,3,100%
2020,32,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL (32K554),61,22,36%,3,14%
2020,32,32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION (32K562),127,47,37%,3,6%
2020,79,79M973,RESTART ACADEMY (79M973),170,3,2%,3,100%
2020,79,79X695,PASSAGES ACADEMY (79X695),12,3,25%,3,100%
2016,84,84K333,EXPLORE EXCEED CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84K355,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,31,31,100%,3,10%
2016,84,84K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,44,44,100%,3,7%
2016,84,84K357,KIPP AMP CHARTER SCHOOL,39,39,100%,3,8%
2016,84,84K358,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,33,33,100%,3,9%
2016,84,84K360,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,8,8,100%,3,38%
2016,84,84K362,HELLENIC CLASSICAL CHARTER SCHOOL,38,38,100%,6,16%
2016,84,84K379,EXPLORE EXCEL CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84K386,INVICTUS PREPARATORY CHARTER SCHOOL,47,47,100%,3,6%
2016,84,84K508,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL,43,43,100%,3,7%
2016,84,84K517,LEADERSHIP PREP BEDFORD STUYVESANT UNCOMMON PREP CHARTER SCHOOL,36,36,100%,3,8%
2016,84,84K536,COMMUNITY ROOTS CHARTER SCHOOL,18,18,100%,6,33%
2016,84,84K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,74,74,100%,3,4%
2016,84,84K593,EXCELLENCE BOYS CHARTER SCHOOL,28,28,100%,3,11%
2016,84,84K608,KINGS COLLEGIATE CHARTER SCHOOL,39,39,100%,3,8%
2016,84,84K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,40,40,100%,3,8%
2016,84,84K648,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,40,40,100%,3,8%
2016,84,84K651,PAVE ACADEMY CHARTER SCHOOL,21,21,100%,3,14%
2016,84,84K652,BROOKLYN ASCEND CHARTER SCHOOL,32,32,100%,3,9%
2016,84,84K702,COMMUNITY PARTNERSHIP CHARTER SCHOOL,25,25,100%,3,12%
2016,84,84K704,EXPLORE CHARTER SCHOOL,22,22,100%,3,14%
2016,84,84K707,BROOKLYN PROSPECT CHARTER SCHOOL,28,28,100%,7,25%
2016,84,84K710,BROWNSVILLE COLLEGIATE CHARTER SCHOOL,33,33,100%,3,9%
2016,84,84K711,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84K712,EXCELLENCE GIRLS CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84K724,LEADERSHIP PREP CANARSIE CHARTER SCHOOL (LEADERSHIP PREP CS 4),3,3,100%,3,100%
2016,84,84K730,SUMMIT ACADEMY CHARTER SCHOOL,11,11,100%,3,27%
2016,84,84K731,BROOKLYN EXCELSIOR CHARTER SCHOOL,39,39,100%,3,8%
2016,84,84K737,BROWNSVILLE ASCEND CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84K740,BROOKLYN SCHOLARS CHARTER SCHOOL,34,34,100%,3,9%
2016,84,84K742,EXPLORE EMPOWER CHARTER SCHOOL,12,12,100%,3,25%
2016,84,84K744,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,21,21,100%,3,14%
2016,84,84K746,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84K757,UNITY PREP CHARTER SCHOOL,31,31,100%,3,10%
2016,84,84K758,BROOKLYN URBAN GARDEN CHARTER SCHOOL,69,69,100%,11,16%
2016,84,84K774,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84K775,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84K777,OCEAN HILL COLLEGIATE CHARTER SCHOOL,36,36,100%,3,8%
2016,84,84K780,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL,37,37,100%,3,8%
2016,84,84K782,BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL,22,22,100%,3,14%
2016,84,84K791,BROOKLYN DREAMS CHARTER SCHOOL,31,31,100%,3,10%
2016,84,84K793,BUSHWICK ASCEND CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84K803,BROOKLYN LAB?CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84M065,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,39,39,100%,3,8%
2016,84,84M068,KIPP WASHINGTON HEIGHTS MIDDLE SCHOOL,46,46,100%,3,7%
2016,84,84M202,GREAT OAKS CHARTER SCHOOL,42,42,100%,3,7%
2016,84,84M204,CAPITAL PREPARATORY (CP) HARLEM CHARTER SCHOOL,0,0,0,0,0
2016,84,84M279,THE OPPORTUNITY CHARTER SCHOOL,11,11,100%,3,27%
2016,84,84M284,HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84M330,GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK,12,12,100%,3,25%
2016,84,84M335,HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL,7,7,100%,3,43%
2016,84,84M336,KIPP INFINITY CHARTER SCHOOL,12,12,100%,3,25%
2016,84,84M337,NEW YORK CENTER FOR AUTISM CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84M341,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,21,21,100%,3,14%
2016,84,84M350,DEMOCRACY PREP CHARTER SCHOOL,24,24,100%,3,13%
2016,84,84M351,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 1,53,53,100%,6,11%
2016,84,84M353,NEW HEIGHTS ACADEMY CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84M382,DREAM CHARTER SCHOOL,23,23,100%,3,13%
2016,84,84M384,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 2,3,3,100%,3,100%
2016,84,84M385,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3,3,3,100%,3,100%
2016,84,84M386,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 4,3,3,100%,3,100%
2016,84,84M388,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,10,10,100%,3,30%
2016,84,84M430,THE EQUITY PROJECT CHARTER SCHOOL (TEP),43,43,100%,3,7%
2016,84,84M478,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,19,19,100%,3,16%
2016,84,84M481,DEMOCRACY PREP HARLEM CHARTER SCHOOL,22,22,100%,3,14%
2016,84,84M482,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 5,3,3,100%,3,100%
2016,84,84M704,HARBOR SCIENCE AND ARTS CHARTER SCHOOL,7,7,100%,3,43%
2016,84,84M708,HARLEM PREP CHARTER SCHOOL,21,21,100%,3,14%
2016,84,84M709,HARLEM VILLAGE ACADEMY CHARTER SCHOOL,19,19,100%,3,16%
2016,84,84M726,KIPP STAR COLLEGE PREP CHARTER SCHOOL,29,29,100%,3,10%
2016,84,84M861,FUTURE LEADERS INSTITUTE CHARTER SCHOOL,14,14,100%,3,21%
2016,84,84Q083,CENTRAL QUEENS ACADEMY CHARTER SCHOOL,49,49,100%,3,6%
2016,84,84Q298,MIDDLE VILLAGE PREP CHARTER SCHOOL,50,50,100%,3,6%
2016,84,84Q304,VOICE CHARTER SCHOOL OF NEW YORK,19,19,100%,3,16%
2016,84,84Q321,GROWING UP GREEN CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84Q340,CHALLENGE PREPARATORY CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84Q341,RIVERTON STREET CHARTER SCHOOL,31,31,100%,3,10%
2016,84,84Q705,RENAISSANCE CHARTER SCHOOL,21,21,100%,3,14%
2016,84,84Q706,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,34,34,100%,8,24%
2016,84,84R067,JOHN W. LAVELLE PREPARATORY CHARTER SCHOOL,25,25,100%,3,12%
2016,84,84R073,NEW WORLD PREPARATORY CHARTER SCHOOL,27,27,100%,3,11%
2016,84,84X165,GRAND CONCOURSE CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84X177,MOTT HALL CHARTER SCHOOL,21,21,100%,3,14%
2016,84,84X185,BRONX LIGHTHOUSE CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84X233,FAMILY LIFE ACADEMY CHARTER SCHOOL II,3,3,100%,3,100%
2016,84,84X255,BRONX CHARTER SCHOOL FOR EXCELLENCE,42,42,100%,8,19%
2016,84,84X345,HYDE LEADERSHIP CHARTER SCHOOL,14,14,100%,3,21%
2016,84,84X346,SOUTH BRONX CLASSICAL CHARTER SCHOOL,12,12,100%,3,25%
2016,84,84X378,ICAHN CHARTER SCHOOL 2,26,26,100%,7,27%
2016,84,84X389,BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER SCHOOL,29,29,100%,3,10%
2016,84,84X398,BRONX COMMUNITY CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84X419,BRONX ACADEMY OF PROMISE CHARTER SCHOOL,46,46,100%,3,7%
2016,84,84X422,ICAHN CHARTER SCHOOL 3,15,15,100%,3,20%
2016,84,84X460,ATMOSPHERE CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84X461,METROPOLITAN LIGHTHOUSE CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84X471,AMERICAN DREAM CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84X482,DR. RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL,8,8,100%,3,38%
2016,84,84X487,GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX,3,3,100%,3,100%
2016,84,84X488,THE EQUALITY CHARTER SCHOOL,20,20,100%,3,15%
2016,84,84X491,ACADEMIC LEADERSHIP CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84X492,SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL,3,3,100%,3,100%
2016,84,84X493,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 1,3,3,100%,3,100%
2016,84,84X494,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 2,3,3,100%,3,100%
2016,84,84X496,ICAHN CHARTER SCHOOL 4,28,28,100%,3,11%
2016,84,84X538,ICAHN CHARTER SCHOOL 5,3,3,100%,3,100%
2016,84,84X703,BRONX PREPARATORY CHARTER SCHOOL,14,14,100%,3,21%
2016,84,84X704,KIPP ACADEMY CHARTER SCHOOL,32,32,100%,3,9%
2016,84,84X706,HARRIET TUBMAN CHARTER SCHOOL,23,23,100%,3,13%
2016,84,84X717,ICAHN CHARTER SCHOOL,23,23,100%,3,13%
2017,84,84K333,EXPLORE EXCEED CHARTER SCHOOL,,3,#DIV/0!,3,100%
2017,84,84K355,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,81,13,16%,3,23%
2017,84,84K356,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,82,53,65%,3,6%
2017,84,84K357,KIPP AMP CHARTER SCHOOL,79,36,46%,3,8%
2017,84,84K358,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,61,46,75%,3,7%
2017,84,84K360,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,104,8,8%,3,38%
2017,84,84K362,HELLENIC CLASSICAL CHARTER SCHOOL,45,36,80%,3,8%
2017,84,84K379,EXPLORE EXCEL CHARTER SCHOOL,60,35,58%,3,9%
2017,84,84K386,INVICTUS PREPARATORY CHARTER SCHOOL,76,44,58%,3,7%
2017,84,84K508,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL,88,46,52%,3,7%
2017,84,84K517,LEADERSHIP PREP BEDFORD STUYVESANT UNCOMMON PREP CHARTER SCHOOL,77,37,48%,3,8%
2017,84,84K536,COMMUNITY ROOTS CHARTER SCHOOL,50,11,22%,3,27%
2017,84,84K538,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,89,54,61%,3,6%
2017,84,84K593,EXCELLENCE BOYS CHARTER SCHOOL,70,46,66%,3,7%
2017,84,84K608,KINGS COLLEGIATE CHARTER SCHOOL,82,37,45%,3,8%
2017,84,84K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,90,52,58%,3,6%
2017,84,84K648,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,77,42,55%,3,7%
2017,84,84K651,PAVE ACADEMY CHARTER SCHOOL,45,30,67%,3,10%
2017,84,84K652,BROOKLYN ASCEND CHARTER SCHOOL,80,24,30%,3,13%
2017,84,84K702,COMMUNITY PARTNERSHIP CHARTER SCHOOL,39,22,56%,3,14%
2017,84,84K704,EXPLORE CHARTER SCHOOL,49,21,43%,3,14%
2017,84,84K707,BROOKLYN PROSPECT CHARTER SCHOOL,105,22,21%,7,32%
2017,84,84K710,BROWNSVILLE COLLEGIATE CHARTER SCHOOL,65,14,22%,3,21%
2017,84,84K711,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,78,35,45%,3,9%
2017,84,84K712,EXCELLENCE GIRLS CHARTER SCHOOL,84,55,65%,3,5%
2017,84,84K724,LEADERSHIP PREP CANARSIE CHARTER SCHOOL (LEADERSHIP PREP CS 4),80,35,44%,3,9%
2017,84,84K730,SUMMIT ACADEMY CHARTER SCHOOL,41,9,22%,3,33%
2017,84,84K731,BROOKLYN EXCELSIOR CHARTER SCHOOL,72,19,26%,3,16%
2017,84,84K737,BROWNSVILLE ASCEND CHARTER SCHOOL,85,29,34%,3,10%
2017,84,84K740,BROOKLYN SCHOLARS CHARTER SCHOOL,76,39,51%,3,8%
2017,84,84K742,EXPLORE EMPOWER CHARTER SCHOOL,56,21,38%,3,14%
2017,84,84K744,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,86,25,29%,3,12%
2017,84,84K746,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL,,3,#DIV/0!,3,100%
2017,84,84K757,UNITY PREP CHARTER SCHOOL,104,37,36%,3,8%
2017,84,84K758,BROOKLYN URBAN GARDEN CHARTER SCHOOL,90,33,37%,3,9%
2017,84,84K774,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,,3,#DIV/0!,3,100%
2017,84,84K775,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,75,34,45%,3,9%
2017,84,84K777,OCEAN HILL COLLEGIATE CHARTER SCHOOL,76,36,47%,3,8%
2017,84,84K780,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL,83,40,48%,3,8%
2017,84,84K782,BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL,55,20,36%,3,15%
2017,84,84K791,BROOKLYN DREAMS CHARTER SCHOOL,48,15,31%,3,20%
2017,84,84K793,BUSHWICK ASCEND CHARTER SCHOOL,,3,#DIV/0!,3,100%
2017,84,84K803,BROOKLYN LAB?CHARTER SCHOOL,129,54,42%,3,6%
2017,84,84M065,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,98,27,28%,3,11%
2017,84,84M068,KIPP WASHINGTON HEIGHTS MIDDLE SCHOOL,92,35,38%,3,9%
2017,84,84M202,GREAT OAKS CHARTER SCHOOL,70,48,69%,3,6%
2017,84,84M204,CAPITAL PREPARATORY (CP) HARLEM CHARTER SCHOOL,,0,0,0,0
2017,84,84M279,THE OPPORTUNITY CHARTER SCHOOL,69,8,12%,3,38%
2017,84,84M284,HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL,80,6,8%,3,50%
2017,84,84M330,GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK,42,10,24%,3,30%
2017,84,84M335,HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL,59,15,25%,3,20%
2017,84,84M336,KIPP INFINITY CHARTER SCHOOL,88,24,27%,3,13%
2017,84,84M337,NEW YORK CENTER FOR AUTISM CHARTER SCHOOL,,3,#DIV/0!,3,100%
2017,84,84M341,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,77,3,4%,3,100%
2017,84,84M350,DEMOCRACY PREP CHARTER SCHOOL,109,24,22%,3,13%
